51,984000000,camera_front_link,0.3046875,0.70625,0.12513664406359953
52,190000000,camera_front_link,0.284375,-0.5854166666666667,0.24689724978850008
52,393000000,camera_front_link,-0.2640625,0.0,0.21679933838690563
52,658000000,camera_front_link,-0.328125,0.0,0.2562714358412287
52,859000000,camera_front_link,-0.3515625,0.0,0.22683980873763096
53,68000000,camera_front_link,-0.371875,0.0,0.15225758781379337
53,285000000,camera_front_link,-0.26875,0.0,0.22653555874299292
53,513000000,camera_front_link,-0.20625,0.0,0.2116654107164182
53,767000000,camera_front_link,-0.0859375,0.0,0.2767808989356473
53,969000000,camera_front_link,0.3875,-0.8125,0.15182001319407795
54,178000000,camera_front_link,0.4015625,-0.3416666666666667,0.15034546805815266
54,437000000,camera_front_link,0.3953125,-0.25416666666666665,0.11738005014428558
54,648000000,camera_front_link,0.0,0.5958333333333333,0.43825966412975426
54,876000000,camera_front_link,0.0,0.36666666666666664,0.4908140559315717
55,91000000,camera_front_link,0.0,0.3875,0.49301889107124997
55,296000000,camera_front_link,0.0,0.42083333333333334,0.48148330383825355
55,541000000,camera_front_link,0.0,0.5479166666666667,0.4730931606690959
55,748000000,camera_front_link,0.0,0.7020833333333333,0.35188179944585085
55,952000000,camera_front_link,0.2421875,0.8166666666666667,0.10247189020043497
56,208000000,camera_front_link,0.33125,0.8166666666666667,0.09918491056796391
56,418000000,camera_front_link,0.021875,0.9083333333333333,0.06819735263373498
56,670000000,camera_front_link,0.35,-0.2875,0.06965841601612113
56,884000000,camera_front_link,0.3515625,-0.8166666666666667,0.10809519097767487
57,144000000,camera_front_link,0.3578125,0.8375,0.10357383386985344
57,392000000,camera_front_link,0.2515625,0.8416666666666667,0.11472942864354811
57,594000000,camera_front_link,0.3453125,0.5270833333333333,0.12257411660909492
57,819000000,camera_front_link,0.278125,0.8,0.13966687487554091
58,84000000,camera_front_link,0.2484375,0.6416666666666667,0.1513529479189289
58,307000000,camera_front_link,0.29375,0.8354166666666667,0.09837547649185746
58,527000000,camera_front_link,0.2890625,-0.6458333333333334,0.17033041763547402
58,736000000,camera_front_link,0.5421875,0.0,0.2184205107842439
58,976000000,camera_front_link,0.1,-0.0125,0.1636751379448021
59,199000000,camera_front_link,0.3328125,-0.44166666666666665,0.19656784074620395
59,401000000,camera_front_link,0.3125,-0.37083333333333335,0.22222134060154977
59,643000000,camera_front_link,-0.26875,0.0,0.18440148114914912
59,856000000,camera_front_link,0.25,0.0,0.3263512324982472
60,59000000,camera_front_link,-0.2953125,0.0,0.17250594419106258
60,291000000,camera_front_link,-0.190625,0.0,0.23080880632706585
60,492000000,camera_front_link,0.346875,0.0,0.21477697826029912
60,733000000,camera_front_link,0.8,0.0,0.15950132860927838
60,956000000,camera_front_link,0.3765625,-0.7854166666666667,0.11995177253536107
61,180000000,camera_front_link,0.3765625,0.17083333333333334,0.06938626034742038
61,419000000,camera_front_link,-0.928125,0.9729166666666667,0.023333100817293874
61,626000000,camera_front_link,-0.9375,0.9770833333333333,0.021565896471628532
61,829000000,camera_front_link,-0.928125,0.975,0.023043564380863475
62,76000000,camera_front_link,0.0,0.7541666666666667,0.286417373965643
62,276000000,camera_front_link,0.0,0.7145833333333333,0.3348036825654327
62,478000000,camera_front_link,0.0,0.7229166666666667,0.2958741352437722
62,729000000,camera_front_link,-0.359375,-0.8208333333333333,1.099475279389828
62,934000000,camera_front_link,0.0,0.7125,0.2806460529407994
63,137000000,camera_front_link,0.08125,0.8208333333333333,0.5788169606863326
63,360000000,camera_front_link,0.0,0.75625,0.28417317700875644
63,624000000,camera_front_link,-0.421875,-0.9208333333333333,1.1244004116681867
63,916000000,camera_front_link,-0.33125,-0.9208333333333333,0.5898947972544921
64,120000000,camera_front_link,0.375,-0.9708333333333333,0.6425145209532496
64,373000000,camera_front_link,-0.39375,-0.9458333333333333,0.6729785715156881
64,613000000,camera_front_link,-0.3,-0.9833333333333333,0.570508583260213
64,828000000,camera_front_link,-0.2625,-0.9875,0.570508583260213
65,61000000,camera_front_link,-0.978125,0.8208333333333333,0.4985026455671764
65,266000000,camera_front_link,0.0734375,0.020833333333333332,0.06290881918499186
65,511000000,camera_front_link,0.596875,-0.9875,0.8806880071686782
65,722000000,camera_front_link,-0.134375,0.4625,0.04654834096801948
65,925000000,camera_front_link,0.815625,-0.9458333333333333,0.8945353028788775
66,165000000,camera_front_link,0.759375,-0.8958333333333334,0.9194604351572364
66,376000000,camera_front_link,0.1953125,-0.5875,0.11660794187950922
66,633000000,camera_front_link,-0.45,0.0,0.10287612013363452
66,834000000,camera_front_link,-0.3359375,0.0,0.19475858954902348
67,86000000,camera_front_link,0.703125,0.0,0.10940289822772065
67,288000000,camera_front_link,0.7171875,0.0,0.09574058578066566
67,519000000,camera_front_link,-0.215625,0.0,0.11910924279311827
67,799000000,camera_front_link,0.828125,0.0,0.10776720062825237
